longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
-115.27652134218734,40.96110859141907,3,704,158.0,273,145,3.3997943356015448,<1H OCEAN,224677.87329186505,4.855172413793103,0.22443181818181818,1.8827586206896552
-122.5081664968219,35.24367864102528,38,8540,1879.0,6151,1615,3.624772223701584,<1H OCEAN,229550.663132372,5.287925696594427,0.22002341920374707,3.808668730650155
-115.83948616074132,37.79015439007416,5,9779,1986.0,6359,1659,2.554667877430844,INLAND,186765.8177646272,5.894514767932489,0.20308825033234482,3.8330319469559977
-123.87207616997428,35.19545725880027,32,6758,1388.0,3813,1132,5.073162223771629,<1H OCEAN,343773.90249196795,5.969964664310954,0.2053862089375555,3.368374558303887
-120.18832078626706,37.654855947255776,4,8442,2253.0,2505,1085,1.9079343699489248,NEAR OCEAN,196372.85184714355,7.780645161290322,0.26687988628287135,2.3087557603686637
-115.31851959215778,38.28331688508536,36,9456,1484.0,5528,1286,2.9062840692931347,NEAR OCEAN,243618.19216154137,7.3530326594090205,0.15693739424703892,4.298600311041991
-117.17472742984882,38.17611911574867,13,3091,822.0,1800,860,2.682654097305236,INLAND,154432.0982162851,3.594186046511628,0.2659333549013264,2.0930232558139537
-118.76604764115363,38.29898123767754,6,4239,781.0,2164,734,3.4179321316828344,INLAND,170429.38428624586,5.775204359673024,0.18424156640717151,2.9482288828337873
-120.24378694415728,33.75624206762297,4,4692,1010.0,2145,712,3.957010943842432,INLAND,224791.52176704927,6.589887640449438,0.21526001705029837,3.0126404494382024
-115.91457114600308,38.94992636715649,10,2251,394.0,764,388,2.217650212922327,ISLAND,234193.7094316302,5.801546391752577,0.17503331852509996,1.9690721649484537
-116.96250427972817,38.775178314336074,29,6367,1553.0,5512,1533,4.8352227823508835,NEAR OCEAN,303866.83970362647,4.153294194390085,0.24391393120779017,3.5955642530984995
-119.42226573992014,38.84806953661701,4,3611,989.0,1157,658,3.5907139900598737,NEAR BAY,271559.5427188154,5.4878419452887535,0.27388535031847133,1.7583586626139818
-115.09665976046146,33.188856140469966,42,3318,698.0,2095,597,1.4897736356145388,NEAR OCEAN,109622.25080045516,5.557788944723618,0.2103676913803496,3.509212730318258
-121.85453021824996,36.655601234451616,32,7719,1372.0,6888,1739,1.4457581450389023,INLAND,149150.420446418,4.438757906843013,0.17774323098847,3.960897067280046
-122.46200660658202,36.304026728025285,16,7070,1333.0,2440,971,3.4710471410199175,INLAND,192320.0605214128,7.281153450051494,0.18854314002828854,2.512873326467559
-117.64340160379749,33.30641679788175,52,5945,1719.0,4141,1164,3.159976866980205,NEAR OCEAN,180553.78444545204,5.107388316151202,0.2891505466778806,3.5575601374570445
-114.28565770444196,34.56802172944034,35,3429,670.0,1040,532,3.33162758513708,,279136.30975742504,6.445488721804511,0.19539224263633712,1.9548872180451127
-121.67798295227097,36.60095247572174,35,3562,1003.0,2317,586,3.4466677494345115,<1H OCEAN,204551.9151378459,6.078498293515358,0.28158338012352613,3.953924914675768
-121.65336213487495,39.40902868168016,10,10592,2185.0,5722,1343,3.86322345820348,NEAR OCEAN,300129.2040194313,7.886820551005212,0.20628776435045318,4.2606105733432615
-122.77711175078566,34.70467731595737,37,3605,656.0,1704,877,5.346500979570639,NEAR OCEAN,302934.9714443717,4.110604332953249,0.18196948682385575,1.942987457240593
-115.42225173620896,40.216674164161674,30,1498,410.0,1290,368,2.117005932761876,<1H OCEAN,156273.60229995445,4.070652173913044,0.27369826435246997,3.505434782608696
-121.8907450878044,37.57592405737701,52,7617,1749.0,4519,1523,2.059808017756368,INLAND,129943.06606373952,5.001313197636244,0.22961795982670344,2.9671700590938936
-119.06757902740614,39.57192167221694,25,4502,699.0,2421,796,2.1340130410656095,NEAR OCEAN,206322.59348095013,5.655778894472362,0.15526432696579298,3.041457286432161
-114.0931007243775,36.89477064503277,36,6201,1942.0,4408,1242,3.9749513149736457,NEAR OCEAN,280523.0811877269,4.992753623188406,0.3131752943073698,3.5491143317230276
-124.07616281059516,37.142506296426674,18,5070,888.0,2022,693,6.111830507585224,INLAND,312232.83512780484,7.316017316017316,0.17514792899408285,2.9177489177489178
-118.5238418767899,38.26339032123065,3,5015,1054.0,3439,1061,2.874553198033062,INLAND,200239.41891314404,4.726672950047125,0.21016949152542372,3.241281809613572
-118.97465176440956,41.13012665594216,7,5584,1203.0,3087,1423,1.1322820053939426,INLAND,129455.30218578428,3.9241040056219254,0.21543696275071633,2.169360505973296
-115.96403676061642,37.07385700714006,46,8949,2087.0,4174,1607,1.62125933060726,INLAND,112105.98207254248,5.568761667703796,0.2332104145714605,2.59738643434972
-120.57612829656168,37.416515104407104,39,3448,978.0,1876,468,2.3991955045970985,NEAR BAY,213435.07458799932,7.367521367521367,0.28364269141531323,4.0085470085470085
-120.01451813922978,38.098571760806024,19,9683,1462.0,2272,1249,2.715624650106768,INLAND,137764.45149516826,7.752602081665332,0.15098626458742126,1.8190552441953562
-122.4870325978916,39.35889077686885,37,11868,3662.0,5354,1656,2.9043950311898943,NEAR OCEAN,231015.5969159153,7.166666666666667,0.3085608358611392,3.2330917874396135
-116.64368463731498,33.16820812002198,1,7541,1959.0,2439,1199,3.5514696557076433,INLAND,218781.7206199675,6.289407839866556,0.2597798700437608,2.0341951626355295
-116.19596912628089,37.29589317825434,2,2564,799.0,1424,360,3.0334911504734023,INLAND,185893.46371581664,7.122222222222222,0.31162246489859596,3.9555555555555557
-122.80603412805591,36.978801779616205,27,3025,874.0,1393,438,5.596843761003964,INLAND,316206.06432477466,6.906392694063927,0.28892561983471077,3.180365296803653
-120.18673784531912,41.0716703534094,33,2149,661.0,1228,460,2.574852400924142,INLAND,123153.62728180768,4.671739130434783,0.3075849232201024,2.6695652173913045
-115.09236904730064,37.08961119805797,49,1864,470.0,663,298,2.367789733811165,ISLAND,289710.00407346134,6.25503355704698,0.2521459227467811,2.2248322147651005
-124.17238580850696,36.85538097265728,40,10191,2148.0,3835,1386,4.329681541596174,INLAND,224634.33933844665,7.352813852813853,0.2107742125404769,2.766955266955267
-121.15265747964916,41.44845989337273,14,8854,1995.0,7446,1741,1.748854616039657,INLAND,140954.81197923227,5.085582998276853,0.22532188841201717,4.276852383687536
